chapter,word,lemma,pos,ner
2,hope,hope,VBP,O
2,Mr.,Mr.,NNP,O
2,Bingley,Bingley,NNP,PERSON
2,will,will,MD,O
2,like,like,VB,O
2,it,it,PRP,O
2,Lizzy,Lizzy,NNP,PERSON
2,.,.,.,O
2,"""","""",'',O
2,"""","""",``,O
2,We,we,PRP,O
2,are,be,VBP,O
2,not,not,RB,O
2,in,in,IN,O
2,a,a,DT,O
2,way,way,NN,O
2,to,to,TO,O
2,know,know,VB,O
2,_,_,NFP,O
2,what,what,WP,O
2,_,_,NFP,O
2,Mr.,Mr.,NNP,O
2,Bingley,Bingley,NNP,PERSON
2,likes,like,VBZ,O
2,",",",",",",O
2,"""","""",'',O
2,said,say,VBD,O
2,her,she,PRP$,O
2,mother,mother,NN,O
2,resentfully,resentfully,RB,O
2,",",",",",",O
2,"""","""",``,O
2,since,since,IN,O
2,we,we,PRP,O
2,are,be,VBP,O
2,not,not,RB,O
2,to,to,TO,O
2,visit,visit,VB,O
2,.,.,.,O
2,"""","""",'',O
2,"""","""",``,O
2,But,but,CC,O
2,you,you,PRP,O
2,forget,forget,VBP,O
2,",",",",",",O
2,mama,mama,NN,O
2,",",",",",",O
2,"""","""",'',O
2,said,say,VBD,O
2,Elizabeth,Elizabeth,NNP,PERSON
2,",",",",",",O
2,"""","""",'',O
2,that,that,IN,O
2,we,we,PRP,O
2,shall,shall,MD,O
2,meet,meet,VB,O
2,him,he,PRP,O
2,at,at,IN,O
2,the,the,DT,O
2,assemblies,assembly,NNS,O
2,",",",",",",O
2,and,and,CC,O
2,that,that,IN,O
2,Mrs.,Mrs.,NNP,O
2,Long,Long,NNP,PERSON
2,has,have,VBZ,O
2,promised,promise,VBN,O
2,to,to,TO,O
2,introduce,introduce,VB,O
2,him,he,PRP,O
2,.,.,.,O
2,"""","""",'',O
2,"""","""",``,O
2,I,I,PRP,O
2,do,do,VBP,O
2,not,not,RB,O
2,believe,believe,VB,O
2,Mrs.,Mrs.,NNP,O
2,Long,Long,NNP,PERSON
2,will,will,MD,O
2,do,do,VB,O
2,any,any,DT,O
2,such,such,JJ,O
2,thing,thing,NN,O
2,.,.,.,O
2,She,she,PRP,O
2,has,have,VBZ,O
2,two,two,CD,NUMBER
2,nieces,niece,NNS,O
2,of,of,IN,O
2,her,she,PRP$,O
2,own,own,JJ,O
2,.,.,.,O
2,She,she,PRP,O
2,is,be,VBZ,O
2,a,a,DT,O
2,selfish,selfish,JJ,O
2,",",",",",",O
2,hypocritical,hypocritical,JJ,O
2,woman,woman,NN,O
2,",",",",",",O
2,and,and,CC,O
2,I,I,PRP,O
2,have,have,VBP,O
2,no,no,DT,O
2,opinion,opinion,NN,O
2,of,of,IN,O
2,her,she,PRP,O
2,.,.,.,O
2,"""","""",``,O
2,"""","""",``,O
2,No,no,RB,O
2,more,more,RBR,O
2,have,have,VBP,O
2,I,I,PRP,O
2,",",",",",",O
2,"""","""",'',O
2,said,say,VBD,O
2,Mr.,Mr.,NNP,O
2,Bennet,Bennet,NNP,PERSON
2,;,;,:,O
2,"""","""",'',O
2,and,and,CC,O
2,I,I,PRP,O
2,am,be,VBP,O
2,glad,glad,JJ,O
2,to,to,TO,O
2,find,find,VB,O
2,that,that,IN,O
2,you,you,PRP,O
2,do,do,VBP,O
2,not,not,RB,O
2,depend,depend,VB,O
2,on,on,IN,O
2,her,she,PRP$,O
2,serving,serve,VBG,O
2,you,you,PRP,O
2,.,.,.,O
2,"""","""",``,O
2,Mrs.,Mrs.,NNP,O
2,Bennet,Bennet,NNP,PERSON
2,deigned,deign,VBD,O
2,not,not,RB,O
2,to,to,TO,O
2,make,make,VB,O
2,any,any,DT,O
2,reply,reply,NN,O
2,;,;,:,O
2,but,but,CC,O
2,unable,unable,JJ,O
2,to,to,TO,O
2,contain,contain,VB,O
2,herself,herself,PRP,O
2,",",",",",",O
2,began,begin,VBD,O
2,scolding,scold,VBG,O
2,one,one,CD,NUMBER
2,of,of,IN,O
2,her,she,PRP$,O
2,daughters,daughter,NNS,O
2,.,.,.,O
2,"""","""",'',O
2,Do,do,VB,O
2,n't,not,RB,O
2,keep,keep,VB,O
2,coughing,cough,VBG,O
2,so,so,RB,O
2,",",",",",",O
2,Kitty,Kitty,NNP,PERSON
2,",",",",",",O
2,for,for,IN,O
2,heaven,heaven,NNP,O
2,'s,'s,POS,O
2,sake,sake,NN,O
2,!,!,.,O
2,Have,have,VBP,O
2,a,a,DT,O
2,little,little,JJ,O
2,compassion,compassion,NN,O
2,on,on,IN,O
2,my,my,PRP$,O
2,nerves,nerve,NNS,O
2,.,.,.,O
2,You,you,PRP,O
2,tear,tear,VBP,O
2,them,they,PRP,O
2,to,to,IN,O
2,pieces,piece,NNS,O
2,.,.,.,O
2,"""","""",``,O
2,"""","""",``,O
2,Kitty,Kitty,NNP,PERSON
2,has,have,VBZ,O
2,no,no,DT,O
2,discretion,discretion,NN,O
2,in,in,IN,O
2,her,she,PRP$,O
2,coughs,cough,NNS,O
2,",",",",",",O
2,"""","""",'',O
2,said,say,VBD,O
2,her,she,PRP$,O
2,father,father,NN,O
2,;,;,:,O
2,"""","""",``,O
2,she,she,PRP,O
2,times,times,IN,O
2,them,they,PRP,O
2,ill,ill,RB,O
2,.,.,.,O
2,"""","""",``,O
2,"""","""",``,O
2,I,I,PRP,O
2,do,do,VBP,O
2,not,not,RB,O
2,cough,cough,NN,O
2,for,for,IN,O
2,my,my,PRP$,O
2,own,own,JJ,O
2,amusement,amusement,NN,O
2,",",",",",",O
2,"""","""",'',O
2,replied,reply,VBD,O
2,Kitty,Kitty,NNP,PERSON
2,fretfully,fretfully,RB,O
2,.,.,.,O
2,"""","""",'',O
2,When,when,WRB,O
2,is,be,VBZ,O
2,your,you,PRP$,O
2,next,next,JJ,O
2,ball,ball,NN,O
2,to,to,TO,O
2,be,be,VB,O
2,",",",",",",O
2,Lizzy,Lizzy,NNP,PERSON
2,?,?,.,O
2,"""","""",``,O
2,"""","""",``,O
2,To,to,IN,O
2,-,-,HYPH,O
2,morrow,morrow,NN,O
2,fortnight,fortnight,NN,DURATION
2,.,.,.,O
2,"""","""",``,O
2,"""","""",``,O
2,Aye,aye,UH,O
2,",",",",",",O
2,so,so,RB,O
2,it,it,PRP,O
2,is,be,VBZ,O
2,",",",",",",O
2,"""","""",``,O
2,cried,cry,VBD,O
2,her,she,PRP$,O
2,mother,mother,NN,O
2,",",",",",",O
2,"""","""",'',O
2,and,and,CC,O
2,Mrs.,Mrs.,NNP,O
2,Long,Long,NNP,PERSON
2,does,do,VBZ,O
2,not,not,RB,O
2,come,come,VB,O
2,back,back,RB,O
2,till,till,IN,O
2,the,the,DT,DATE
2,day,day,NN,DATE
2,before,before,RB,DATE
2,;,;,:,O
2,so,so,RB,O
2,",",",",",",O
2,it,it,PRP,O
2,will,will,MD,O
2,be,be,VB,O
2,impossible,impossible,JJ,O
2,for,for,IN,O
2,her,she,PRP,O
2,to,to,TO,O
2,introduce,introduce,VB,O
2,him,he,PRP,O
2,",",",",",",O
2,for,for,IN,O
2,she,she,PRP,O
2,will,will,MD,O
2,not,not,RB,O
2,know,know,VB,O
2,him,he,PRP,O
2,herself,herself,PRP,O
2,.,.,.,O
2,"""","""",``,O
2,"""","""",``,O
2,Then,then,RB,O
2,",",",",",",O
2,my,my,PRP$,O
2,dear,dear,JJ,O
2,",",",",",",O
2,you,you,PRP,O
2,may,may,MD,O
2,have,have,VB,O
2,the,the,DT,O
2,advantage,advantage,NN,O
2,of,of,IN,O
2,your,you,PRP$,O
2,friend,friend,NN,O
2,",",",",",",O
2,and,and,CC,O
2,introduce,introduce,VB,O
2,Mr.,Mr.,NNP,O
2,Bingley,Bingley,NNP,PERSON
2,to,to,IN,O
2,_,_,NFP,O
2,her,she,PRP$,O
2,_,_,NFP,O
2,.,.,.,O
2,"""","""",``,O
2,"""","""",``,O
2,Impossible,impossible,JJ,O
2,",",",",",",O
2,Mr.,Mr.,NNP,O
2,Bennet,Bennet,NNP,PERSON
2,",",",",",",O
2,impossible,impossible,JJ,O
2,",",",",",",O
2,when,when,WRB,O
2,I,I,PRP,O
2,am,be,VBP,O
2,not,not,RB,O
2,acquainted,acquaint,VBN,O
2,with,with,IN,O
2,him,he,PRP,O
2,myself,myself,PRP,O
2,;,;,:,O
2,how,how,WRB,O
2,can,can,MD,O
2,you,you,PRP,O
2,be,be,VB,O
2,so,so,RB,O
2,teazing,teaze,VBG,O
2,?,?,.,O
2,"""","""",``,O
2,"""","""",``,O
2,I,I,PRP,O
2,honour,honour,VBP,O
2,your,you,PRP$,O
2,circumspection,circumspection,NN,O
2,.,.,.,O
2,A,a,DT,DURATION
2,fortnight,fortnight,NN,DURATION
2,'s,'s,POS,O
2,acquaintance,acquaintance,NN,O
2,is,be,VBZ,O
2,certainly,certainly,RB,O
2,very,very,RB,O
2,little,little,JJ,O
2,.,.,.,O
2,One,one,PRP,NUMBER
2,can,can,MD,O
2,not,not,RB,O
2,know,know,VB,O
2,what,what,WP,O
2,a,a,DT,O
2,man,man,NN,O
2,really,really,RB,O
2,is,be,VBZ,O
2,by,by,IN,O
2,the,the,DT,DURATION
2,end,end,NN,DURATION
2,of,of,IN,DURATION
2,a,a,DT,DURATION
2,fortnight,fortnight,NN,DURATION
2,.,.,.,O
2,But,but,CC,O
2,if,if,IN,O
2,_,_,NFP,O
2,we,we,PRP,O
2,_,_,NFP,O
2,do,do,VBP,O
2,not,not,RB,O
2,venture,venture,NN,O
2,",",",",",",O
2,somebody,somebody,NN,O
2,else,else,RB,O
2,will,will,MD,O
2,;,;,:,O
2,and,and,CC,O
2,after,after,IN,O
2,all,all,DT,O
2,",",",",",",O
2,Mrs.,Mrs.,NNP,O
2,Long,Long,NNP,PERSON
2,and,and,CC,O
2,her,she,PRP$,O
2,nieces,niece,NNS,O
2,must,must,MD,O
2,stand,stand,VB,O
2,their,they,PRP$,O
2,chance,chance,NN,O
2,;,;,:,O
2,and,and,CC,O
2,therefore,therefore,RB,O
2,",",",",",",O
2,as,as,IN,O
2,she,she,PRP,O
2,will,will,MD,O
2,think,think,VB,O
2,it,it,PRP,O
2,an,a,DT,O
2,act,act,NN,O
2,of,of,IN,O
2,kindness,kindness,NN,O
2,",",",",",",O
2,if,if,IN,O
2,you,you,PRP,O
2,decline,decline,VBP,O
2,the,the,DT,O
2,office,office,NN,O
2,",",",",",",O
2,I,I,PRP,O
2,will,will,MD,O
2,take,take,VB,O
2,it,it,PRP,O
2,on,on,IN,O
2,myself,myself,PRP,O
2,.,.,.,O
2,"""","""",``,O
2,The,the,DT,O
2,girls,girl,NNS,O
2,stared,stare,VBD,O
2,at,at,IN,O
2,their,they,PRP$,O
2,father,father,NN,O
2,.,.,.,O
2,Mrs.,Mrs.,NNP,O
2,Bennet,Bennet,NNP,PERSON
2,said,say,VBD,O
2,only,only,RB,O
2,",",",",",",O
2,"""","""",``,O
2,Nonsense,nonsense,NN,O
2,",",",",",",O
2,nonsense,nonsense,NN,O
2,!,!,.,O
2,"""","""",'',O
2,"""","""",``,O
2,What,what,WP,O
2,can,can,MD,O
2,be,be,VB,O
2,the,the,DT,O
2,meaning,meaning,NN,O
2,of,of,IN,O
2,that,that,DT,O
2,emphatic,emphatic,JJ,O
2,exclamation,exclamation,NN,O
2,?,?,.,O
2,"""","""",'',O
2,cried,cry,VBD,O
2,he,he,PRP,O
2,.,.,.,O
2,"""","""",``,O
2,Do,do,VBP,O
2,you,you,PRP,O
2,consider,consider,VB,O
2,the,the,DT,O
2,forms,form,NNS,O
2,of,of,IN,O
2,introduction,introduction,NN,O
2,",",",",",",O
2,and,and,CC,O
2,the,the,DT,O
2,stress,stress,NN,O
2,that,that,WDT,O
2,is,be,VBZ,O
2,laid,lay,VBN,O
2,on,on,IN,O
2,them,they,PRP,O
2,",",",",",",O
2,as,as,IN,O
2,nonsense,nonsense,NN,O
2,?,?,.,O
2,I,I,PRP,O
2,can,can,MD,O
2,not,not,RB,O
2,quite,quite,RB,O
2,agree,agree,VB,O
2,with,with,IN,O
2,you,you,PRP,O
2,_,_,NFP,O
2,there,there,EX,O
2,_,_,NFP,O
2,.,.,.,O
2,What,what,WDT,O
2,say,say,VBP,O
2,you,you,PRP,O
2,",",",",",",O
2,Mary,Mary,NNP,PERSON
2,?,?,.,O
2,for,for,IN,O
2,you,you,PRP,O
2,are,be,VBP,O
2,a,a,DT,O
2,young,young,JJ,O
2,lady,lady,NN,O
2,of,of,IN,O
2,deep,deep,JJ,O
2,reflection,reflection,NN,O
2,I,I,PRP,O
2,know,know,VBP,O
2,",",",",",",O
2,and,and,CC,O
2,read,read,VBD,O
2,great,great,JJ,O
2,books,book,NNS,O
2,",",",",",",O
2,and,and,CC,O
2,make,make,VB,O
2,extracts,extract,NNS,O
2,.,.,.,O
2,"""","""",``,O
2,Mary,Mary,NNP,PERSON
2,wished,wish,VBD,O
2,to,to,TO,O
2,say,say,VB,O
2,something,something,NN,O
2,very,very,RB,O
2,sensible,sensible,JJ,O
2,",",",",",",O
2,but,but,CC,O
2,knew,know,VBD,O
2,not,not,RB,O
2,how,how,WRB,O
2,.,.,.,O
2,"""","""",'',O
2,While,while,IN,O
2,Mary,Mary,NNP,PERSON
2,is,be,VBZ,O
2,adjusting,adjust,VBG,O
2,her,she,PRP$,O
2,ideas,idea,NNS,O
2,",",",",",",O
2,"""","""",'',O
2,he,he,PRP,O
2,continued,continue,VBD,O
2,",",",",",",O
2,"""","""",``,O
2,let,let,VB,O
2,us,we,PRP,O
2,return,return,VB,O
2,to,to,IN,O
2,Mr.,Mr.,NNP,O
2,Bingley,Bingley,NNP,PERSON
2,.,.,.,O
2,"""","""",``,O
2,"""","""",``,O
2,I,I,PRP,O
2,am,be,VBP,O
2,sick,sick,JJ,O
2,of,of,IN,O
2,Mr.,Mr.,NNP,O
2,Bingley,Bingley,NNP,PERSON
2,",",",",",",O
2,"""","""",``,O
2,cried,cry,VBD,O
2,his,he,PRP$,O
2,wife,wife,NN,O
2,.,.,.,O
2,"""","""",'',O
2,I,I,PRP,O
2,am,be,VBP,O
2,sorry,sorry,JJ,O
2,to,to,TO,O
2,hear,hear,VB,O
2,_,_,NFP,O
2,that,that,IN,O
2,_,_,NFP,O
2,;,;,:,O
2,but,but,CC,O
2,why,why,WRB,O
2,did,do,VBD,O
2,not,not,RB,O
2,you,you,PRP,O
2,tell,tell,VB,O
2,me,I,PRP,O
2,so,so,RB,O
2,before,before,RB,O
2,?,?,.,O
2,If,if,IN,O
2,I,I,PRP,O
2,had,have,VBD,O
2,known,know,VBN,O
2,as,as,IN,O
2,much,much,JJ,O
2,this,this,DT,TIME
2,morning,morning,NN,TIME
2,",",",",",",O
2,I,I,PRP,O
2,certainly,certainly,RB,O
2,would,would,MD,O
2,not,not,RB,O
2,have,have,VB,O
2,called,call,VBN,O
2,on,on,IN,O
2,him,he,PRP,O
2,.,.,.,O
2,It,it,PRP,O
2,is,be,VBZ,O
2,very,very,RB,O
2,unlucky,unlucky,JJ,O
2,;,;,:,O
2,but,but,CC,O
2,as,as,IN,O
2,I,I,PRP,O
2,have,have,VBP,O
2,actually,actually,RB,O
2,paid,pay,VBN,O
2,the,the,DT,O
2,visit,visit,NN,O
2,",",",",",",O
2,we,we,PRP,O
2,can,can,MD,O
2,not,not,RB,O
2,escape,escape,VB,O
2,the,the,DT,O
2,acquaintance,acquaintance,NN,O
2,now,now,RB,DATE
2,.,.,.,O
2,"""","""",``,O
2,The,the,DT,O
2,astonishment,astonishment,NN,O
2,of,of,IN,O
2,the,the,DT,O
2,ladies,lady,NNS,O
2,was,be,VBD,O
2,just,just,RB,O
2,what,what,WP,O
2,he,he,PRP,O
2,wished,wish,VBD,O
2,;,;,:,O
2,that,that,DT,O
2,of,of,IN,O
2,Mrs.,Mrs.,NNP,O
2,Bennet,Bennet,NNP,PERSON
2,perhaps,perhaps,RB,O
2,surpassing,surpass,VBG,O
2,the,the,DT,O
2,rest,rest,NN,O
2,;,;,:,O
2,though,though,RB,O
2,when,when,WRB,O
2,the,the,DT,O
2,first,first,JJ,ORDINAL
2,tumult,tumult,NN,O
2,of,of,IN,O
2,joy,joy,NN,O
2,was,be,VBD,O
2,over,over,RB,O
2,",",",",",",O
2,she,she,PRP,O
2,began,begin,VBD,O
2,to,to,TO,O
2,declare,declare,VB,O
2,that,that,IN,O
2,it,it,PRP,O
2,was,be,VBD,O
2,what,what,WP,O
2,she,she,PRP,O
2,had,have,VBD,O
2,expected,expect,VBN,O
2,all,all,PDT,O
2,the,the,DT,O
2,while,while,NN,O
2,.,.,.,O
2,"""","""",'',O
2,How,how,WRB,O
2,good,good,JJ,O
2,it,it,PRP,O
2,was,be,VBD,O
2,in,in,IN,O
2,you,you,PRP,O
2,",",",",",",O
2,my,my,PRP$,O
2,dear,dear,JJ,O
2,Mr.,Mr.,NNP,O
2,Bennet,Bennet,NNP,PERSON
2,!,!,.,O
2,But,but,CC,O
2,I,I,PRP,O
2,knew,know,VBD,O
2,I,I,PRP,O
2,should,should,MD,O
2,persuade,persuade,VB,O
2,you,you,PRP,O
2,at,at,IN,O
2,last,last,JJ,O
2,.,.,.,O
2,I,I,PRP,O
2,was,be,VBD,O
2,sure,sure,JJ,O
2,you,you,PRP,O
2,loved,love,VBD,O
2,your,you,PRP$,O
2,girls,girl,NNS,O
2,too,too,RB,O
2,well,well,RB,O
2,to,to,IN,O
2,neglect,neglect,NN,O
2,such,such,PDT,O
2,an,a,DT,O
2,acquaintance,acquaintance,NN,O
2,.,.,.,O
2,Well,well,UH,O
2,",",",",",",O
2,how,how,WRB,O
2,pleased,pleased,JJ,O
2,I,I,PRP,O
2,am,be,VBP,O
2,!,!,.,O
2,and,and,CC,O
2,it,it,PRP,O
2,is,be,VBZ,O
2,such,such,PDT,O
2,a,a,DT,O
2,good,good,JJ,O
2,joke,joke,NN,O
2,",",",",",",O
2,too,too,RB,O
2,",",",",",",O
2,that,that,IN,O
2,you,you,PRP,O
2,should,should,MD,O
2,have,have,VB,O
2,gone,go,VBN,O
2,this,this,DT,TIME
2,morning,morning,NN,TIME
2,",",",",",",O
2,and,and,CC,O
2,never,never,RB,O
2,said,say,VBD,O
2,a,a,DT,O
2,word,word,NN,O
2,about,about,IN,O
2,it,it,PRP,O
2,till,till,IN,O
2,now,now,RB,DATE
2,.,.,.,O
2,"""","""",``,O
2,"""","""",``,O
2,Now,now,RB,DATE
2,",",",",",",O
2,Kitty,Kitty,NNP,PERSON
2,",",",",",",O
2,you,you,PRP,O
2,may,may,MD,O
2,cough,cough,VB,O
2,as,as,RB,O
2,much,much,JJ,O
2,as,as,IN,O
2,you,you,PRP,O
2,chuse,chuse,VBP,O
2,",",",",",",O
2,"""","""",'',O
2,said,say,VBD,O
2,Mr.,Mr.,NNP,O
2,Bennet,Bennet,NNP,PERSON
2,;,;,:,O
2,and,and,CC,O
2,",",",",",",O
2,as,as,IN,O
2,he,he,PRP,O
2,spoke,speak,VBD,O
2,",",",",",",O
2,he,he,PRP,O
2,left,leave,VBD,O
2,the,the,DT,O
2,room,room,NN,O
2,",",",",",",O
2,fatigued,fatigued,JJ,O
2,with,with,IN,O
2,the,the,DT,O
2,raptures,rapture,NNS,O
2,of,of,IN,O
2,his,he,PRP$,O
2,wife,wife,NN,O
2,.,.,.,O
2,"""","""",'',O
2,What,what,WDT,O
2,an,a,DT,O
2,excellent,excellent,JJ,O
2,father,father,NN,O
2,you,you,PRP,O
2,have,have,VBP,O
2,",",",",",",O
2,girls,girl,NNS,O
2,",",",",",",O
2,"""","""",'',O
2,said,say,VBD,O
2,she,she,PRP,O
2,",",",",",",O
2,when,when,WRB,O
2,the,the,DT,O
2,door,door,NN,O
2,was,be,VBD,O
2,shut,shut,VBN,O
2,.,.,.,O
2,"""","""",'',O
2,I,I,PRP,O
2,do,do,VBP,O
2,not,not,RB,O
2,know,know,VB,O
2,how,how,WRB,O
2,you,you,PRP,O
2,will,will,MD,O
2,ever,ever,RB,O
2,make,make,VB,O
2,him,he,PRP,O
2,amends,amend,VBZ,O
2,for,for,IN,O
2,his,he,PRP$,O
2,kindness,kindness,NN,O
2,;,;,:,O
2,or,or,CC,O
2,me,I,PRP,O
2,either,either,CC,O
2,",",",",",",O
2,for,for,IN,O
2,that,that,DT,O
2,matter,matter,NN,O
2,.,.,.,O
2,At,at,IN,O
2,our,we,PRP$,O
2,time,time,NN,O
2,of,of,IN,O
2,life,life,NN,O
2,",",",",",",O
2,it,it,PRP,O
2,is,be,VBZ,O
2,not,not,RB,O
2,so,so,RB,O
2,pleasant,pleasant,JJ,O
2,I,I,PRP,O
2,can,can,MD,O
2,tell,tell,VB,O
2,you,you,PRP,O
2,",",",",",",O
2,to,to,TO,O
2,be,be,VB,O
2,making,make,VBG,O
2,new,new,JJ,O
2,acquaintance,acquaintance,NN,O
2,every,every,DT,SET
2,day,day,NN,SET
2,;,;,:,O
2,but,but,CC,O
2,for,for,IN,O
2,your,you,PRP$,O
2,sakes,sake,NNS,O
2,",",",",",",O
2,we,we,PRP,O
2,would,would,MD,O
2,do,do,VB,O
2,any,any,DT,O
2,thing,thing,NN,O
2,.,.,.,O
2,Lydia,Lydia,NNP,PERSON
2,",",",",",",O
2,my,my,PRP$,O
2,love,love,NN,O
2,",",",",",",O
2,though,though,IN,O
2,you,you,PRP,O
2,_,_,NFP,O
2,are,be,VBP,O
2,_,_,NFP,O
2,the,the,DT,O
2,youngest,young,JJS,O
2,",",",",",",O
2,I,I,PRP,O
2,dare,dare,MD,O
2,say,say,VB,O
2,Mr.,Mr.,NNP,O
2,Bingley,Bingley,NNP,PERSON
2,will,will,MD,O
2,dance,dance,VB,O
2,with,with,IN,O
2,you,you,PRP,O
2,at,at,IN,O
2,the,the,DT,O
2,next,next,JJ,O
2,ball,ball,NN,O
2,.,.,.,O
2,"""","""",``,O
2,"""","""",``,O
2,Oh,oh,UH,O
2,!,!,.,O
2,"""","""",``,O
2,said,say,VBD,O
2,Lydia,Lydia,NNP,PERSON
2,stoutly,stoutly,RB,O
2,",",",",",",O
2,"""","""",``,O
2,I,I,PRP,O
2,am,be,VBP,O
2,not,not,RB,O
2,afraid,afraid,JJ,O
2,;,;,:,O
2,for,for,IN,O
2,though,though,RB,O
2,I,I,PRP,O
2,_,_,NFP,O
2,am,be,VBP,O
2,_,_,NFP,O
2,the,the,DT,O
2,youngest,young,JJS,O
2,",",",",",",O
2,I,I,PRP,O
2,'m,be,VBP,O
2,the,the,DT,O
2,tallest,tall,JJS,O
2,.,.,.,O
2,"""","""",``,O
2,The,the,DT,O
2,rest,rest,NN,O
2,of,of,IN,O
2,the,the,DT,O
2,evening,evening,NN,TIME
2,was,be,VBD,O
2,spent,spend,VBN,O
2,in,in,IN,O
2,conjecturing,conjecture,VBG,O
2,how,how,WRB,O
2,soon,soon,RB,O
2,he,he,PRP,O
2,would,would,MD,O
2,return,return,VB,O
2,Mr.,Mr.,NNP,O
2,Bennet,Bennet,NNP,PERSON
2,'s,'s,POS,O
2,visit,visit,NN,O
2,",",",",",",O
2,and,and,CC,O
2,determining,determine,VBG,O
2,when,when,WRB,O
2,they,they,PRP,O
2,should,should,MD,O
2,ask,ask,VB,O
2,him,he,PRP,O
2,to,to,IN,O
2,dinner,dinner,NN,O
2,.,.,.,O
3,Not,not,RB,O
3,all,all,DT,O
3,that,that,WDT,O
3,Mrs.,Mrs.,NNP,O
3,Bennet,Bennet,NNP,PERSON
3,",",",",",",O
3,however,however,RB,O
3,",",",",",",O
3,with,with,IN,O
3,the,the,DT,O
3,assistance,assistance,NN,O
3,of,of,IN,O
3,her,she,PRP$,O
3,five,five,CD,NUMBER
3,daughters,daughter,NNS,O
3,",",",",",",O
3,could,could,MD,O
3,ask,ask,VB,O
3,on,on,IN,O
3,the,the,DT,O
3,subject,subject,NN,O
3,was,be,VBD,O
3,sufficient,sufficient,JJ,O
3,to,to,TO,O
3,draw,draw,VB,O
3,from,from,IN,O
3,her,she,PRP$,O
3,husband,husband,NN,O
3,any,any,DT,O
3,satisfactory,satisfactory,JJ,O
3,description,description,NN,O
3,of,of,IN,O
3,Mr.,Mr.,NNP,O
3,Bingley,Bingley,NNP,PERSON
3,.,.,.,O
3,They,they,PRP,O
3,attacked,attack,VBD,O
3,him,he,PRP,O
3,in,in,IN,O
3,various,various,JJ,O
3,ways,way,NNS,O
3,;,;,:,O
3,with,with,IN,O
3,barefaced,barefaced,JJ,O
3,questions,question,NNS,O
3,",",",",",",O
3,ingenious,ingenious,JJ,O
3,suppositions,supposition,NNS,O
3,",",",",",",O
3,and,and,CC,O
3,distant,distant,JJ,O
3,surmises,surmise,NNS,O
3,;,;,:,O
3,but,but,CC,O
3,he,he,PRP,O
3,eluded,elude,VBD,O
3,the,the,DT,O
3,skill,skill,NN,O
3,of,of,IN,O
3,them,they,PRP,O
3,all,all,DT,O
3,;,;,:,O
3,and,and,CC,O
3,they,they,PRP,O
3,were,be,VBD,O
3,at,at,IN,O
3,last,last,JJ,O
3,obliged,oblige,VBN,O
3,to,to,TO,O
3,accept,accept,VB,O
3,the,the,DT,O
3,second,second,JJ,O
3,-,-,HYPH,O
3,hand,hand,NN,O
3,intelligence,intelligence,NN,O
3,of,of,IN,O
3,their,they,PRP$,O
3,neighbour,neighbour,NN,O
3,Lady,Lady,NNP,PERSON
3,Lucas,Lucas,NNP,PERSON
3,.,.,.,O
3,Her,she,PRP$,O
3,report,report,NN,O
3,was,be,VBD,O
3,highly,highly,RB,O
3,favourable,favourable,JJ,O
3,.,.,.,O
3,Sir,Sir,NNP,O
3,William,William,NNP,PERSON
3,had,have,VBD,O
3,been,be,VBN,O
3,delighted,delighted,JJ,O
3,with,with,IN,O
3,him,he,PRP,O
3,.,.,.,O
3,He,he,PRP,O
3,was,be,VBD,O
3,quite,quite,RB,O
3,young,young,JJ,O
3,",",",",",",O
3,wonderfully,wonderfully,RB,O
3,handsome,handsome,JJ,O
3,",",",",",",O
3,extremely,extremely,RB,O
3,agreeable,agreeable,JJ,O
3,",",",",",",O
3,and,and,CC,O
3,to,to,TO,O
3,crown,crown,VB,O
3,the,the,DT,O
3,whole,whole,JJ,O
3,",",",",",",O
3,he,he,PRP,O
3,meant,mean,VBD,O
3,to,to,TO,O
3,be,be,VB,O
3,at,at,IN,O
3,the,the,DT,O
3,next,next,JJ,O
3,assembly,assembly,NN,O
3,with,with,IN,O
3,a,a,DT,O
3,large,large,JJ,O
3,party,party,NN,O
3,.,.,.,O
3,Nothing,nothing,NN,O
3,could,could,MD,O
3,be,be,VB,O
3,more,more,RBR,O
3,delightful,delightful,JJ,O
3,!,!,.,O
3,To,to,TO,O
3,be,be,VB,O
3,fond,fond,JJ,O
3,of,of,IN,O
3,dancing,dancing,NN,O
3,was,be,VBD,O
3,a,a,DT,O
3,certain,certain,JJ,O
3,step,step,NN,O
3,towards,towards,IN,O
3,falling,fall,VBG,O
3,in,in,IN,O
3,love,love,NN,O
3,;,;,:,O
3,and,and,CC,O
3,very,very,RB,O
3,lively,lively,JJ,O
3,hopes,hope,NNS,O
3,of,of,IN,O
3,Mr.,Mr.,NNP,O
3,Bingley,Bingley,NNP,PERSON
3,'s,'s,POS,O
3,heart,heart,NN,O
3,were,be,VBD,O
3,entertained,entertain,VBN,O
3,.,.,.,O
3,"""","""",``,O
3,If,if,IN,O
3,I,I,PRP,O
3,can,can,MD,O
3,but,but,CC,O
3,see,see,VB,O
3,one,one,CD,NUMBER
3,of,of,IN,O
3,my,my,PRP$,O
3,daughters,daughter,NNS,O
3,happily,happily,RB,O
3,settled,settle,VBD,O
3,at,at,IN,O
3,Netherfield,Netherfield,NNP,LOCATION
3,",",",",",",O
3,"""","""",'',O
3,said,say,VBD,O
3,Mrs.,Mrs.,NNP,O
